HPO_term	GO_term	Co-occurrence_similarity_(S)
HP:0011834	GO:0070723	0.2353
HP:0011834	GO:1905007	0.3333
HP:0011858	GO:0017187	0.5000
HP:0011877	GO:0007597	0.2308
HP:0011877	GO:0030168	0.2400
HP:0011877	GO:0031092	0.2353
HP:0011877	GO:0055087	0.2857
HP:0011877	GO:0070527	0.2000
HP:0011883	GO:0007040	0.2500
HP:0011883	GO:0031084	0.7500
HP:0011883	GO:0031085	0.5714
HP:0011883	GO:1903232	0.5714
HP:0011900	GO:0005577	0.4000
HP:0011900	GO:0031091	0.3529
HP:0011900	GO:0031639	0.4000
HP:0011900	GO:0034116	0.4000
HP:0011900	GO:0042730	0.2727
HP:0011900	GO:0043152	0.3636
HP:0011900	GO:0043304	0.3636
HP:0011900	GO:0043623	0.4000
HP:0011900	GO:0044194	0.3636
HP:0011900	GO:0045907	0.3750
HP:0011900	GO:0045921	0.5000
HP:0011900	GO:0050714	0.2857
HP:0011900	GO:0050839	0.2857
HP:0011900	GO:0051258	0.4000
HP:0011900	GO:0051592	0.2500
HP:0011900	GO:0070527	0.2222
HP:0011900	GO:0072378	0.4615
HP:0011900	GO:0090277	0.4000
HP:0011900	GO:1900026	0.3333
HP:0011900	GO:1902042	0.2857
HP:0011900	GO:2000352	0.3158
HP:0011904	GO:0000028	0.2857
HP:0011904	GO:0000184	0.5532
HP:0011904	GO:0000462	0.2143
HP:0011904	GO:0002181	0.2308
HP:0011904	GO:0003735	0.5714
HP:0011904	GO:0005840	0.3448
HP:0011904	GO:0006364	0.5385
HP:0011904	GO:0006412	0.5098
HP:0011904	GO:0006413	0.5306
HP:0011904	GO:0006614	0.6047
HP:0011904	GO:0015935	0.2963
HP:0011904	GO:0019083	0.5532
HP:0011904	GO:0022625	0.3448
HP:0011904	GO:0022627	0.4211
HP:0011904	GO:0042273	0.3077
HP:0011904	GO:0042274	0.3571
HP:0011925	GO:0005753	0.6667
HP:0011925	GO:0006754	0.3333
HP:0011925	GO:0022857	0.4444
HP:0011925	GO:0042776	0.5714
HP:0011927	GO:0032332	0.4000
HP:0011929	GO:0032332	0.4444
HP:0011933	GO:0007224	0.3000
HP:0011933	GO:0035869	0.4118
HP:0011933	GO:0036038	0.6250
HP:0011933	GO:0036064	0.2069
HP:0011933	GO:0060170	0.2051
HP:0011933	GO:0060271	0.3659
HP:0011934	GO:0001569	0.3333
HP:0011934	GO:0001937	0.2500
HP:0011934	GO:0003203	0.2500
HP:0011934	GO:0005024	0.4000
HP:0011934	GO:0010596	0.4000
HP:0011934	GO:0010862	0.3077
HP:0011934	GO:0017015	0.2857
HP:0011934	GO:0030509	0.2286
HP:0011934	GO:0030513	0.3750
HP:0011934	GO:0035912	0.4444
HP:0011934	GO:0043537	0.4000
HP:0011934	GO:0048185	0.5714
HP:0011934	GO:0050431	0.2857
HP:0011934	GO:0071773	0.3333
HP:0011934	GO:0090500	0.6667
HP:0011934	GO:2000279	0.5714
HP:0011937	GO:0000980	0.3000
HP:0011937	GO:0001105	0.2000
HP:0011937	GO:0001164	0.5000
HP:0011937	GO:0006337	0.7273
HP:0011937	GO:0006338	0.4000
HP:0011937	GO:0016514	0.7692
HP:0011937	GO:0016922	0.3636
HP:0011937	GO:0030957	0.3333
HP:0011937	GO:0031492	0.5000
HP:0011937	GO:0043044	0.5000
HP:0011937	GO:0043923	0.4444
HP:0011937	GO:0048096	0.4444
HP:0011937	GO:0071564	0.7273
HP:0011937	GO:0071565	0.7273
HP:0011937	GO:1901838	0.4000
HP:0011937	GO:1902661	0.5000
HP:0011944	GO:0008154	0.8000
HP:0011947	GO:0005777	0.3871
HP:0011947	GO:0005778	0.5946
HP:0011947	GO:0005779	0.6087
HP:0011947	GO:0006625	0.5714
HP:0011947	GO:0007031	0.7143
HP:0011947	GO:0016557	0.2353
HP:0011947	GO:0016558	0.6667
HP:0011947	GO:0016559	0.2105
HP:0011947	GO:0016560	0.2353
HP:0011947	GO:0016561	0.3333
HP:0011947	GO:0042623	0.2105
